vin	V(vout)
Step Information: Run=1  (Run: 1/500)
4.799999999999991e+000	4.999084e+000
4.849999999999991e+000	4.999084e+000
4.899999999999991e+000	4.999084e+000
4.949999999999990e+000	4.999084e+000
5.000000000000000e+000	4.999084e+000
Step Information: Run=8  (Run: 8/500)
0.000000000000000e+000	9.159948e-004
5.000000000000000e-002	9.159948e-004
1.000000000000000e-001	9.159948e-004
1.500000000000000e-001	9.159948e-004
2.000000000000000e-001	9.159948e-004
2.500000000000000e-001	9.159948e-004
3.000000000000000e-001	9.159948e-004
3.500000000000000e-001	9.159948e-004
4.000000000000000e-001	9.159948e-004
4.500000000000000e-001	9.159948e-004
